Model_name,Classes,Precision,Recall,F1_Score,Support,Training_Time,Predicting_Time
KNN_1,Class-0,0.9990752052245196,0.9985507742517088,0.9988129208994407,87633.0,0.0007788896560668946,9.770044831434886
KNN_1,Class-1,0.7407407407407407,0.5263157894736842,0.6153846153846153,76.0,0.0007788896560668946,9.770044831434886
KNN_1,Class-2,0.9945989197839568,0.9989953787422142,0.9967923015236568,4977.0,0.0007788896560668946,9.770044831434886
KNN_1,Class-3,0.9749351771823682,0.9657534246575342,0.9703225806451613,1168.0,0.0007788896560668946,9.770044831434886
KNN_1,Class-4,0.9904884733193616,0.9996745850959974,0.9950603287715604,6146.0,0.0007788896560668946,9.770044831434886
KNN_1,accuracy,0.9979,0.9979,0.9979,0.9979,0.0007788896560668946,9.770044831434886
KNN_1,macro avg,0.9399677032501895,0.8978579904442278,0.9152745494448868,100000.0,0.0007788896560668946,9.770044831434886
KNN_1,weighted avg,0.9978463902347118,0.9979,0.9978575476745674,100000.0,0.0007788896560668946,9.770044831434886
