Model_name,Classes,Precision,Recall,F1_Score,Support,Training_Time,Predicting_Time
GBoost,Class-0,0.9980273885132439,0.9988018212317278,0.998414454697891,87633.0,18.053233194351197,0.016246612866719565
GBoost,Class-1,0.5227272727272727,0.3026315789473684,0.38333333333333336,76.0,18.053233194351197,0.016246612866719565
GBoost,Class-2,0.9979935794542536,0.9993972272453285,0.9986949101495834,4977.0,18.053233194351197,0.016246612866719565
GBoost,Class-3,0.9733210671573137,0.9058219178082192,0.9383592017738359,1168.0,18.053233194351197,0.016246612866719565
GBoost,Class-4,0.9927231565329884,0.9988610478359908,0.9957826439578265,6146.0,18.053233194351197,0.016246612866719565
GBoost,accuracy,0.99722,0.99722,0.99722,0.99722,18.053233194351197,0.016246612866719565
GBoost,macro avg,0.8969584928770145,0.841102718613727,0.8629169087824942,100000.0,18.053233194351197,0.016246612866719565
GBoost,weighted avg,0.9970499098174369,0.99722,0.9970977548712474,100000.0,18.053233194351197,0.016246612866719565
